sample success SP-Score Modeler SPFN SPFP Compression Compression TC s h:m:s max_rss max_vms max_uss max_pss io_in io_out mean_load cpu_time
flav_500_0 1 0.840231419670672 0.8470165993719156 0.15976858032932795 0.15298340062808435 (naive) 1.0382513661202186 0.5771428571428572 172.3302 0:02:52 6765.91 123666.97 6377.25 6562.54 1.99 4.29 193.18 364.45
annexin_500_2 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 147.6822 0:02:27 6382.61 123472.42 5996.08 6181.17 1.99 4.14 147.97 284.86
p450_20_3 1 0.5039276166975118 0.5264899239462038 0.49607238330248815 0.47351007605379625 (naive) 1.177734375 0.156312625250501 654.1567 0:10:54 6762.00 123664.58 6374.68 6504.54 1.99 4.16 232.68 1574.25
ghf13_500_3 1 0.667938307264701 0.6557517388978064 0.33206169273529895 0.34424826110219364 (naive) 0.9680511182108626 0.31239388794567063 499.8412 0:08:19 7748.45 123537.93 7360.59 7486.05 1.99 5.89 182.20 965.67
blm_50_2 1 0.9013221990257481 0.9161126043287594 0.09867780097425194 0.0838873956712406 (naive) 1.0474452554744527 0.7303370786516854 418.6207 0:06:58 6389.72 123536.46 6010.89 6194.15 1.99 3.71 210.18 978.61
gpdh_20_3 1 0.9444984342943527 0.9456216216216217 0.05550156570564735 0.054378378378378334 (naive) 1.0083333333333333 0.8212290502793296 523.6314 0:08:43 5666.70 123537.91 5279.91 5414.50 1.99 4.01 210.19 1191.32
Sulfotransfer_200_0 1 0.7085594989561587 0.7233589087809037 0.29144050104384134 0.2766410912190963 (naive) 1.005249343832021 0.42905405405405406 270.4460 0:04:30 7136.12 123602.00 6748.09 6847.86 1.99 4.99 183.55 557.33
PDZ_100_2 1 0.9385560675883257 0.9371165644171779 0.06144393241167434 0.06288343558282206 (naive) 1.0 0.8282828282828283 172.5910 0:02:52 5483.97 123607.18 5094.91 5189.22 1.99 4.20 180.15 368.69
GEL_200_2 1 0.6398009950248756 0.6254863813229572 0.36019900497512436 0.3745136186770428 (naive) 0.9933333333333333 0.3287671232876712 154.2177 0:02:34 5738.65 123667.11 5418.07 5569.83 1.99 3.71 154.27 310.23
Rhodanese_50_2 1 0.7331887201735358 0.7127042698998418 0.26681127982646424 0.2872957301001582 (naive) 0.9861111111111112 0.4947916666666667 235.4697 0:03:55 5506.91 123601.78 5118.33 5243.48 1.99 3.69 190.09 532.99
tim_100_0 1 0.9743079428261263 0.9723726977248104 0.025692057173873684 0.027627302275189614 (naive) 1.0 0.9034749034749034 252.5966 0:04:12 6208.60 123664.22 5820.11 5914.33 1.99 3.70 181.09 541.36
tim_200_0 1 0.9769314275375429 0.9755194218608852 0.023068572462457082 0.02448057813911475 (naive) 1.0 0.915057915057915 221.7519 0:03:41 6561.52 123537.83 6185.10 6313.16 1.99 4.79 161.89 459.77
blm_200_0 1 0.448990953375087 0.8823851203501094 0.551009046624913 0.11761487964989059 (naive) 2.0291970802919708 0.0 294.8950 0:04:54 7499.97 123607.19 7111.99 7207.64 1.99 4.70 192.63 668.45
rvp_1000_2 1 0.7679296346414073 0.7658569500674763 0.2320703653585927 0.23414304993252366 (naive) 1.053030303030303 0.45045045045045046 148.7579 0:02:28 6855.48 123857.87 6466.94 6561.18 1.99 4.34 150.12 321.00
cryst_100_3 1 0.9070358858434586 0.9067796610169492 0.09296411415654138 0.09322033898305082 (naive) 1.0 0.6740331491712708 193.1098 0:03:13 5661.43 123535.35 5273.07 5372.84 1.99 3.57 154.98 413.55
serpin_20_3 1 0.8873044167161814 0.892963922662946 0.11269558328381857 0.107036077337054 (naive) 1.026378896882494 0.6809045226130653 546.7148 0:09:06 6444.45 123536.15 6056.62 6233.67 1.99 3.58 216.61 1277.74
hormone_rec_50_0 1 0.7629054362722705 0.7508992805755396 0.23709456372772952 0.24910071942446044 (naive) 1.0357142857142858 0.5088967971530249 322.5137 0:05:22 5889.14 123473.98 5501.39 5615.23 1.99 3.66 206.72 732.51
sodfe_100_1 1 0.903462551750094 0.8915506035283194 0.09653744824990595 0.10844939647168061 (naive) 0.9908675799086758 0.645933014354067 194.6754 0:03:14 5579.07 123607.36 5190.43 5285.46 1.99 3.63 161.02 390.54
biotin_lipoyl_20_3 1 0.9220212102308172 0.9185829707893102 0.07797878976918282 0.08141702921068983 (naive) 0.9732142857142857 0.7058823529411765 236.5854 0:03:56 5319.47 123537.90 4931.16 5025.37 1.99 3.52 180.25 484.45
p450_50_0 1 0.7333333333333333 0.730389546553066 0.2666666666666667 0.269610453446934 (naive) 1.021484375 0.3807615230460922 475.9987 0:07:55 6901.97 123601.93 6876.56 6882.80 1.99 3.63 219.07 1141.18
ghf13_50_1 1 0.49746580195106 0.5205588822355289 0.50253419804894 0.47944111776447107 (naive) 1.159744408945687 0.1307300509337861 482.8475 0:08:02 6646.35 123735.20 6258.54 6353.50 1.99 3.75 215.41 1110.38
ghf10_20_3 1 0.8884395011796428 0.8789596532177393 0.11156049882035723 0.12104034678226072 (naive) 0.9835164835164835 0.7708978328173375 523.1769 0:08:43 6125.96 123543.16 5738.16 5863.21 1.99 4.08 214.58 1180.00
Sulfotransfer_20_1 1 0.2918580375782881 0.3140161725067385 0.7081419624217119 0.6859838274932615 (naive) 1.178477690288714 0.0033783783783783786 510.3895 0:08:30 5961.40 123600.30 5579.10 5758.85 1.99 3.48 217.98 1158.08
ghf5_100_1 1 0.6696100073583517 0.660217654171705 0.33038999264164826 0.33978234582829503 (naive) 1.0191489361702128 0.3676092544987147 339.2545 0:05:39 6709.14 123607.21 6321.50 6457.81 1.99 3.87 200.02 735.95
adh_20_2 1 0.9720805369127516 0.9757477768795473 0.027919463087248353 0.02425222312045272 (naive) 1.0106666666666666 0.9413333333333334 525.7553 0:08:45 5664.19 123600.18 5276.96 5400.20 1.99 4.05 206.48 1189.93
Acetyltransf_500_3 1 0.7296094908551656 0.7058823529411765 0.2703905091448344 0.2941176470588235 (naive) 0.982532751091703 0.3439153439153439 160.9412 0:02:40 6727.22 123536.53 6338.80 6524.23 1.98 4.91 125.65 244.05
cah_500_0 1 0.8773747841105354 0.8838625489343193 0.12262521588946462 0.11613745106568074 (naive) 1.025089605734767 0.6715867158671587 282.5038 0:04:42 6602.62 123543.29 6214.21 6399.55 1.99 5.09 176.43 547.01
int_50_1 1 0.7644766146993318 0.7709152161706906 0.2355233853006682 0.2290847838293094 (naive) 1.0182648401826484 0.4752475247524752 272.5503 0:04:32 5719.46 123602.00 5331.60 5516.68 1.99 3.65 188.51 601.13
blm_50_3 1 0.8805845511482254 0.8974468085106383 0.11941544885177457 0.1025531914893617 (naive) 1.0583941605839415 0.6779026217228464 466.2601 0:07:46 6400.12 123482.00 6011.85 6106.28 1.99 3.71 210.91 1041.92
Ald_Xan_dh_2_500_1 1 0.8391851295531355 0.8429837797057714 0.1608148704468645 0.15701622029422857 (naive) 1.0169491525423728 0.6358173076923077 191.7577 0:03:11 6668.79 123537.99 6280.43 6405.81 1.99 5.15 140.80 337.77
ldh_500_1 1 0.8961091201638265 0.8854561878952123 0.10389087983617351 0.1145438121047877 (naive) 1.0080862533692723 0.5837837837837838 195.2691 0:03:15 6745.30 123601.94 6357.46 6457.40 1.99 4.46 137.05 343.86
mofe_20_3 1 0.5614483173076923 0.6040084047195733 0.4385516826923077 0.3959915952804267 (naive) 1.1510673234811166 0.19622641509433963 741.4733 0:12:21 6817.99 123607.18 6429.85 6548.14 1.99 3.99 222.71 1723.28
tRNA-synt_2b_50_3 1 0.4954954954954955 0.4695382227396197 0.5045045045045045 0.5304617772603804 (naive) 0.9271948608137045 0.19186046511627908 360.5333 0:06:00 5833.68 123539.11 5446.03 5571.41 1.99 3.92 212.47 803.05
hom_20_3 1 0.7759175788795879 0.7684948979591837 0.2240824211204121 0.2315051020408163 (naive) 0.8877551020408163 0.2318840579710145 214.6832 0:03:34 5285.98 123600.21 5259.59 5265.84 1.99 3.37 173.10 461.57
rvp_20_0 1 0.7009472259810555 0.699527346387576 0.2990527740189445 0.30047265361242403 (naive) 1.0378787878787878 0.27927927927927926 264.7705 0:04:24 5364.34 123537.80 4975.62 5069.84 1.99 3.34 192.22 546.73
cys_200_1 1 0.9373622336517267 0.9322818342366482 0.06263776634827334 0.06771816576335177 (naive) 0.9858657243816255 0.664179104477612 222.7796 0:03:42 6628.83 123538.04 6602.79 6608.98 1.99 4.29 170.20 457.41
hr_200_3 1 0.9971428571428571 1.0 0.0028571428571428914 0.0 (naive) 1.0121951219512195 0.9873417721518988 136.3925 0:02:16 5555.29 123479.15 5167.04 5352.29 1.99 3.67 105.45 259.89
peroxidase_50_1 1 0.6487096774193548 0.6632585751978892 0.3512903225806452 0.3367414248021108 (naive) 1.0078328981723237 0.4068767908309456 379.6095 0:06:19 6171.45 123600.26 5791.80 5974.10 1.99 3.70 203.99 844.38
HLH_1000_0 1 0.8885298869143781 0.9385665529010239 0.11147011308562194 0.061433447098976135 (naive) 1.1956521739130435 0.6547619047619048 147.7341 0:02:27 6808.79 123664.39 6420.46 6605.75 1.99 4.61 147.76 276.58
HMG_box_1000_2 1 0.9730878186968839 0.9621848739495799 0.026912181303116123 0.037815126050420145 (naive) 1.0 0.8518518518518519 142.4872 0:02:22 5639.32 123610.05 5605.89 5612.20 1.98 5.24 126.75 262.23
gpdh_50_2 1 0.9529208508800345 0.9511748221599483 0.04707914911996547 0.04882517784005169 (naive) 0.9972222222222222 0.8575418994413407 357.9454 0:05:57 5771.17 123600.29 5452.03 5603.13 1.99 3.61 201.90 802.92
icd_200_1 1 0.9360347322720695 0.9376630907509423 0.06396526772793054 0.06233690924905766 (naive) 1.0115473441108545 0.8181818181818182 310.3966 0:05:10 7688.47 123600.18 7662.42 7668.61 1.99 4.11 179.57 621.85
OTCace_1000_3 1 0.9538205980066445 0.9547721982041902 0.04617940199335546 0.04522780179580976 (naive) 1.0 0.8605341246290801 281.6390 0:04:41 7418.62 123666.27 7030.61 7124.82 1.99 6.29 157.69 514.06
sdr_100_0 1 0.8185129988408677 0.8072840111056672 0.1814870011591323 0.19271598889433283 (naive) 1.0831024930747923 0.33753943217665616 270.3090 0:04:30 6033.85 123543.25 5645.46 5756.20 1.99 4.29 190.90 578.33
sdr_100_3 1 0.7898106750565766 0.7826824198665354 0.21018932494342335 0.21731758013346458 (naive) 1.1024930747922437 0.305993690851735 274.5338 0:04:34 6129.13 123537.80 5809.43 5960.54 1.99 3.89 187.40 549.24
icd_100_3 1 0.8888567293777134 0.8922138291690878 0.11114327062228657 0.10778617083091224 (naive) 1.0 0.7245179063360881 350.6249 0:05:50 7021.83 123664.16 6633.59 6730.28 1.99 3.73 188.29 755.17
peroxidase_500_0 1 0.8164516129032258 0.8238932291666666 0.18354838709677423 0.17610677083333337 (naive) 1.0078328981723237 0.6017191977077364 339.8759 0:05:39 7092.29 123543.27 6995.84 7002.63 1.99 5.40 178.59 635.78
rrm_50_1 1 0.8275523789503189 0.8011668136490062 0.17244762104968114 0.19883318635099378 (naive) 0.9235668789808917 0.26126126126126126 189.1306 0:03:09 5384.24 123537.84 4996.24 5091.39 1.99 3.70 160.92 378.43
gluts_200_2 1 0.9443684210526315 0.9410499816436776 0.055631578947368476 0.05895001835632241 (naive) 0.9957446808510638 0.7553648068669528 195.7201 0:03:15 6291.88 123600.20 6265.56 6271.83 1.99 4.05 141.79 360.09
sdr_1000_1 1 0.8383838383838383 0.8265222832888938 0.16161616161616166 0.17347771671110623 (naive) 1.0609418282548477 0.40063091482649843 267.8337 0:04:27 7103.66 123536.49 6715.42 6842.99 1.97 7.14 167.02 494.18
ace_20_0 1 0.4650573486263003 0.5195946952764119 0.5349426513736997 0.4804053047235881 (naive) 1.18 0.19204152249134948 739.9694 0:12:19 7355.26 123729.83 6967.30 7094.35 1.99 3.39 234.12 1779.76
p450_1000_1 1 0.6753444375899651 0.7546762259295005 0.3246555624100349 0.24532377407049955 (naive) 1.533203125 0.08016032064128256 474.6933 0:07:54 8242.24 123545.90 8215.85 8222.15 1.97 8.02 209.55 1056.52
gluts_1000_1 1 0.8992105263157895 0.8985011832763607 0.10078947368421054 0.10149881672363925 (naive) 1.004255319148936 0.6824034334763949 201.8958 0:03:21 7567.58 123546.11 7541.07 7547.31 1.98 5.80 419.04 891.32
lyase_1_500_0 1 0.8461728395061728 0.8472187886279358 0.15382716049382716 0.15278121137206424 (naive) 0.9980430528375733 0.6699801192842942 432.6129 0:07:12 7554.03 123601.84 7166.44 7262.79 1.99 5.52 193.08 877.96
gpdh_50_0 1 0.9361839974084872 0.9350733390854185 0.06381600259151277 0.06492666091458155 (naive) 1.0 0.8379888268156425 360.8136 0:06:00 5834.22 123671.14 5447.19 5633.33 1.99 3.69 207.37 852.32
Rhodanese_100_1 1 0.6995661605206074 0.6876332622601279 0.3004338394793926 0.3123667377398721 (naive) 1.0555555555555556 0.4427083333333333 202.1789 0:03:22 5665.42 123479.15 5276.75 5371.09 1.99 4.38 181.92 481.48
lyase_1_100_1 1 0.8503703703703703 0.8497409326424871 0.14962962962962967 0.15025906735751293 (naive) 0.9960861056751468 0.7017892644135189 368.9077 0:06:08 6866.32 123600.23 6489.77 6664.70 1.99 3.87 199.76 772.40
subt_500_3 1 0.8051948051948052 0.812378031781433 0.19480519480519476 0.18762196821856703 (naive) 1.067632850241546 0.3596938775510204 531.3343 0:08:51 7972.79 123673.93 7584.12 7678.49 1.98 5.89 185.93 1042.98
tms_100_1 1 0.9628494829567216 0.9573495811119573 0.03715051704327843 0.04265041888804266 (naive) 0.9943977591036415 0.8596491228070176 385.9541 0:06:25 6866.01 123600.21 6478.34 6572.62 1.99 4.24 205.18 850.08
Sulfotransfer_20_2 1 0.5586638830897703 0.5827526132404182 0.44133611691022967 0.41724738675958184 (naive) 1.0131233595800524 0.08445945945945946 514.9420 0:08:34 5958.63 123538.00 5571.20 5670.82 1.99 3.45 214.40 1174.36
hr_1000_0 1 0.9914285714285714 0.9914285714285714 0.008571428571428563 0.008571428571428563 (naive) 1.0 0.9493670886075949 142.6785 0:02:22 5566.41 123671.13 5179.27 5273.34 1.99 5.49 141.16 272.99
DMRL_synthase_1000_0 1 0.926962457337884 0.9023255813953488 0.07303754266211604 0.0976744186046512 (naive) 0.978021978021978 0.7218934911242604 178.4123 0:02:58 7627.27 123543.31 7238.40 7338.18 1.99 4.70 148.35 329.83
phc_20_2 1 0.870028275212064 0.8708490566037735 0.12997172478793595 0.12915094339622646 (naive) 1.005586592178771 0.6033519553072626 325.6010 0:05:25 5562.70 123601.83 5210.66 5361.85 1.99 3.47 193.91 731.12
int_20_3 1 0.39532293986636974 0.39488320355951056 0.6046770601336302 0.6051167964404894 (naive) 1.0365296803652968 0.17326732673267325 364.3665 0:06:04 5591.23 123537.89 5203.67 5328.85 1.99 4.04 204.44 821.83
sdr_200_3 1 0.8184026052878511 0.8048092058839494 0.18159739471214886 0.19519079411605056 (naive) 1.0609418282548477 0.3722397476340694 238.7128 0:03:58 6652.68 123601.95 6264.49 6358.76 1.99 4.79 176.26 464.82
LIM_50_0 1 0.9596774193548387 0.9596774193548387 0.040322580645161255 0.040322580645161255 (naive) 1.0 0.8414634146341463 171.0146 0:02:51 5323.25 123538.02 4935.32 5061.39 1.99 3.54 128.87 292.43
cys_500_1 1 0.9440362478569679 0.9399500091446686 0.055963752143032064 0.06004999085533136 (naive) 1.028268551236749 0.7313432835820896 201.2539 0:03:21 7456.20 123603.21 7069.18 7167.38 1.99 5.50 182.30 440.17
zf-CCHH_50_2 1 0.9004637887977167 0.8868587491215741 0.09953621120228329 0.11314125087842586 (naive) 1.0512820512820513 0.6 151.1595 0:02:31 5250.95 123665.83 4863.37 5050.37 1.99 4.16 160.06 287.30
aat_100_0 1 0.8213488426741864 0.8146961132801119 0.1786511573258136 0.18530388671988807 (naive) 1.0063025210084033 0.49223946784922396 358.8450 0:05:58 7106.51 123543.32 6718.65 6812.92 1.99 4.00 196.50 756.20
sodfe_200_3 1 0.9081671057583741 0.8986964618249534 0.09183289424162588 0.10130353817504656 (naive) 0.9954337899543378 0.6555023923444976 172.4824 0:02:52 5926.98 123600.27 5538.46 5633.29 1.99 3.87 180.74 405.72
rhv_50_3 1 0.2792646918754167 0.42809169221784205 0.7207353081245833 0.571908307782158 (naive) 1.517094017094017 0.020022246941045607 458.4378 0:07:38 6011.26 123665.89 5622.45 5717.37 1.99 4.02 206.37 1019.55
tim_500_1 1 0.9819974669802787 0.9803124717781992 0.018002533019721323 0.019687528221800754 (naive) 1.0 0.915057915057915 280.0387 0:04:40 6798.52 123664.21 6772.47 6778.61 1.99 5.12 175.90 534.42
sodcu_200_2 1 0.9064558629776021 0.9067545304777594 0.09354413702239794 0.09324546952224055 (naive) 0.9940828402366864 0.7710843373493976 189.9998 0:03:09 6135.60 123600.23 5747.47 5847.33 1.99 4.45 157.85 362.48
egf_1000_0 1 0.7884986491702045 0.7753320683111955 0.2115013508297955 0.2246679316888045 (naive) 1.0 0.36764705882352944 137.4569 0:02:17 5499.56 123540.65 5112.00 5254.37 1.97 5.20 86.15 175.69
aat_1000_0 1 0.8235225002937375 0.8287318947679574 0.17647749970626248 0.1712681052320426 (naive) 1.088235294117647 0.5343680709534369 499.8998 0:08:19 7784.99 123604.66 7396.74 7496.65 1.98 7.99 180.89 951.04
ghf13_100_0 1 0.6840699765654804 0.6648305084745763 0.3159300234345196 0.33516949152542375 (naive) 0.9744408945686901 0.2869269949066214 391.9489 0:06:31 6943.32 123664.43 6555.59 6669.05 1.99 3.72 207.60 880.02
serpin_100_1 1 0.9485046543870074 0.9408644400785855 0.05149534561299263 0.059135559921414504 (naive) 1.0 0.7964824120603015 369.6540 0:06:09 7219.96 123543.33 7194.25 7200.46 1.99 3.87 198.65 797.30
DEATH_200_1 1 0.8992167101827676 0.895010395010395 0.10078328981723239 0.10498960498960497 (naive) 1.0062893081761006 0.7096774193548387 159.3739 0:02:39 5805.89 123664.39 5427.09 5559.06 1.99 3.89 142.27 326.79
msb_200_0 1 0.8819974554707379 0.8962508080155139 0.11800254452926207 0.10374919198448607 (naive) 1.0126582278481013 0.6068965517241379 165.5105 0:02:45 5826.90 123607.43 5438.86 5564.45 1.99 4.65 132.09 253.90
cryst_50_2 1 0.909861542808703 0.9075535512965051 0.09013845719129698 0.09244644870349494 (naive) 1.0 0.6795580110497238 232.4239 0:03:52 5469.34 123661.77 5080.93 5207.86 1.99 4.09 191.54 547.85
mofe_100_2 1 0.8641826923076923 0.8682264150943396 0.1358173076923077 0.13177358490566038 (naive) 0.993431855500821 0.6981132075471698 415.4268 0:06:55 7481.04 123607.15 7093.69 7279.99 1.99 3.91 226.43 1046.77
il8_500_2 1 0.9039276631816897 0.9031620553359684 0.09607233681831029 0.09683794466403162 (naive) 0.9876543209876543 0.6493506493506493 132.4625 0:02:12 5938.33 123537.91 5550.32 5675.63 1.99 4.09 110.15 178.99
sdr_50_1 1 0.8444002870232379 0.8287556205644943 0.15559971297676212 0.17124437943550574 (naive) 1.0470914127423823 0.4037854889589905 327.5467 0:05:27 5827.79 123671.19 5439.49 5535.03 1.99 4.17 209.70 769.59
rub_20_2 1 0.9755102040816327 0.9755102040816327 0.024489795918367308 0.024489795918367308 (naive) 1.0 0.8888888888888888 203.1425 0:03:23 5267.79 123543.23 4879.07 5004.64 1.99 3.48 168.30 433.94
cah_100_2 1 0.8782383419689119 0.8835794960903562 0.12176165803108807 0.11642050390964376 (naive) 1.043010752688172 0.6642066420664207 264.0089 0:04:24 6219.85 123602.02 5831.90 5926.05 1.99 4.29 215.25 626.07
annexin_500_3 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 150.3026 0:02:30 6347.61 123601.87 6322.04 6328.31 1.99 4.29 148.34 259.41
gpdh_200_2 1 0.9483857034877443 0.9534303082935301 0.051614296512255686 0.04656969170646985 (naive) 1.0222222222222221 0.8463687150837989 224.4249 0:03:44 6399.12 123607.10 6012.46 6137.80 1.99 4.50 166.93 415.39
sodcu_50_0 1 0.86133069828722 0.8604804211911813 0.13866930171278002 0.1395195788088187 (naive) 0.9881656804733728 0.6987951807228916 230.7039 0:03:50 5586.05 123536.17 5559.51 5565.84 1.99 3.59 186.98 487.31
tgfb_100_3 1 0.8185654008438819 0.8565121412803532 0.18143459915611815 0.14348785871964675 (naive) 1.1101694915254237 0.3418803418803419 168.9415 0:02:48 5546.98 123602.18 5158.71 5252.85 1.99 4.00 161.22 360.50
blmb_1000_3 1 0.7258800521512386 0.7536379018612521 0.27411994784876137 0.24636209813874788 (naive) 1.0290697674418605 0.49818181818181817 247.5234 0:04:07 7277.35 123539.04 6888.42 6982.71 1.97 6.21 151.32 422.96
rvp_100_2 1 0.4025710419485792 0.4302241503976862 0.5974289580514208 0.5697758496023138 (naive) 1.196969696969697 0.0 166.8702 0:02:46 5543.64 123665.74 5517.58 5524.40 1.99 3.43 129.57 332.28
aadh_500_3 1 0.8490868009790999 0.8642200076657723 0.15091319902090006 0.13577999233422766 (naive) 1.047970479704797 0.4897959183673469 377.0681 0:06:17 7198.18 123597.91 6811.04 6905.85 1.99 5.67 180.96 727.55
hla_100_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 206.6167 0:03:26 5864.19 123536.36 5475.78 5601.01 1.99 4.06 175.45 434.71
gluts_200_3 1 0.907157894736842 0.9106086221470837 0.09284210526315795 0.08939137785291629 (naive) 1.0127659574468084 0.6952789699570815 194.5242 0:03:14 6149.92 123543.12 5761.43 5855.71 1.99 4.47 155.95 350.94
hla_50_3 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 253.3069 0:04:13 5673.60 123537.89 5284.79 5409.47 1.99 3.57 176.31 537.26
Sulfotransfer_1000_1 1 0.7515657620041754 0.7550335570469798 0.24843423799582465 0.24496644295302017 (naive) 0.9711286089238845 0.4358108108108108 355.5704 0:05:55 7140.95 123545.93 6752.75 6852.27 1.98 6.84 259.88 972.36
lyase_1_20_3 1 0.7758024691358024 0.7742730409068507 0.22419753086419758 0.22572695909314933 (naive) 0.9960861056751468 0.610337972166998 650.6855 0:10:50 6351.64 123599.24 5964.15 6089.51 1.99 3.45 215.47 1485.96
ghf13_20_3 1 0.2975094010572783 0.36352134247852436 0.7024905989427217 0.6364786575214756 (naive) 1.317891373801917 0.008488964346349746 714.4602 0:11:54 6542.12 123473.76 6154.50 6329.85 1.99 3.64 229.13 1715.25
il8_1000_0 1 0.9177733823113874 0.9123595505617977 0.08222661768861261 0.08764044943820226 (naive) 0.9876543209876543 0.6233766233766234 140.7314 0:02:20 5593.51 123473.98 5199.01 5293.24 1.98 4.93 144.61 259.02
p450_100_2 1 0.4057577626979231 0.636310867462109 0.5942422373020769 0.36368913253789104 (naive) 1.625 0.04809619238476954 398.5436 0:06:38 7088.30 123607.21 6755.53 6906.68 1.99 3.94 197.81 860.64
il8_200_0 1 0.9285108787793162 0.9209641255605381 0.07148912122068385 0.07903587443946192 (naive) 0.9876543209876543 0.6623376623376623 134.9801 0:02:14 5522.95 123545.98 5134.70 5228.83 1.99 3.66 119.75 230.70
hla_200_2 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 180.5395 0:03:00 6146.05 123539.04 5799.98 5951.12 1.99 3.82 158.08 366.66
gpdh_20_2 1 0.9285174387215204 0.9293202204690371 0.07148256127847963 0.07067977953096294 (naive) 1.0055555555555555 0.8128491620111732 522.4928 0:08:42 5749.21 123607.08 5360.78 5466.01 1.99 3.94 214.94 1187.35
ghf5_100_2 1 0.64728967377974 0.6292322365283739 0.35271032622026 0.3707677634716261 (naive) 0.9744680851063829 0.34190231362467866 331.2809 0:05:31 6792.57 123600.35 6404.52 6499.00 1.99 3.80 195.48 721.04
aldosered_50_1 1 0.9135350848021284 0.9064510806797558 0.08646491519787158 0.09354891932024423 (naive) 0.9792746113989638 0.683076923076923 376.9724 0:06:16 6311.51 123536.35 5923.89 6040.70 1.99 4.11 199.20 821.25
annexin_20_2 1 0.9951343346731543 0.9989382034402209 0.004865665326845736 0.0010617965597791157 (naive) 1.0092879256965945 0.9874213836477987 407.3727 0:06:47 5394.21 123600.18 5368.60 5374.80 1.99 3.44 205.77 938.58
Acetyltransf_50_0 1 0.7103311913000494 0.6836346336822074 0.2896688086999506 0.31636536631779255 (naive) 0.9781659388646288 0.3386243386243386 243.4311 0:04:03 5476.29 123604.67 5088.05 5182.24 1.99 3.50 182.98 544.57
Ald_Xan_dh_2_100_3 1 0.8251971460758543 0.8477191628893818 0.17480285392414574 0.15228083711061824 (naive) 1.0463276836158193 0.6262019230769231 271.4617 0:04:31 6109.39 123604.68 5721.41 5815.50 1.99 4.25 185.77 603.67
egf_20_0 1 0.4785796989579313 0.4714828897338403 0.5214203010420687 0.5285171102661597 (naive) 1.1690140845070423 0.0 200.3586 0:03:20 5265.36 123536.21 4877.79 5065.29 1.99 3.49 140.31 351.15
hom_20_1 1 0.7714101738570509 0.7620865139949109 0.2285898261429491 0.2379134860050891 (naive) 0.8877551020408163 0.21739130434782608 206.2346 0:03:26 5289.06 123607.09 5262.87 5269.21 1.99 3.45 171.01 414.60
asp_50_0 1 0.9105216551279988 0.9105216551279988 0.08947834487200124 0.08947834487200124 (naive) 1.0026315789473683 0.6871657754010695 425.8500 0:07:05 6520.27 123537.83 6492.41 6499.28 1.99 3.75 209.99 976.74
int_500_0 1 0.8891982182628062 0.8916806253489671 0.1108017817371938 0.10831937465103292 (naive) 1.0091324200913243 0.7178217821782178 211.1468 0:03:31 6984.55 123602.93 6596.98 6781.99 1.98 4.99 164.74 380.89
flav_100_0 1 0.842456608811749 0.8450892857142858 0.157543391188251 0.15491071428571423 (naive) 1.0163934426229508 0.6057142857142858 205.6867 0:03:25 5755.68 123537.86 5727.34 5733.54 1.99 3.57 198.89 485.05
annexin_100_2 1 0.998942246668077 1.0 0.0010577533319230392 0.0 (naive) 1.0030959752321982 0.9968553459119497 189.9116 0:03:09 5559.74 123601.76 5172.51 5297.96 1.99 3.66 164.09 377.41
hormone_rec_500_1 1 0.730470534490635 0.7264879600181735 0.26952946550936496 0.2735120399818265 (naive) 1.0227272727272727 0.505338078291815 213.4105 0:03:33 7389.38 123479.27 7001.53 7176.91 1.99 5.15 154.47 399.38
HMG_box_100_1 1 0.9730878186968839 0.9621848739495799 0.026912181303116123 0.037815126050420145 (naive) 1.0 0.8518518518518519 157.1565 0:02:37 5448.15 123537.95 5058.43 5152.90 1.99 4.19 153.38 290.15
egf_200_3 1 0.7881126978000772 0.787201233616037 0.2118873021999228 0.212798766383963 (naive) 1.0845070422535212 0.35294117647058826 134.8376 0:02:14 5452.38 123602.03 5064.07 5163.83 1.99 4.41 113.38 201.37
biotin_lipoyl_20_0 1 0.9475982532751092 0.9324739103744628 0.05240174672489084 0.06752608962553719 (naive) 0.9553571428571429 0.7529411764705882 249.3658 0:04:09 5323.11 123665.80 5266.93 5273.81 1.99 3.52 170.83 509.96
blm_500_0 1 0.8940848990953375 0.9106889707967111 0.1059151009046625 0.08931102920328893 (naive) 1.062043795620438 0.6367041198501873 371.6429 0:06:11 7498.07 123604.61 7110.21 7237.06 1.98 5.42 187.07 733.19
int_200_1 1 0.9125835189309577 0.9171796306659206 0.08741648106904232 0.08282036933407944 (naive) 1.0091324200913243 0.7673267326732673 201.6505 0:03:21 6285.06 123665.94 5896.73 5990.93 1.99 4.18 185.72 468.09
flav_100_3 1 0.8024032042723631 0.8096093399191738 0.1975967957276369 0.19039066008082617 (naive) 1.0327868852459017 0.46285714285714286 204.4049 0:03:24 5743.52 123598.91 5383.69 5554.71 1.99 3.55 175.19 450.19
HMG_box_20_3 1 0.9305949008498584 0.9214586255259467 0.06940509915014159 0.0785413744740533 (naive) 1.0 0.7777777777777778 218.7256 0:03:38 5308.73 123607.45 4928.95 5061.13 1.99 3.95 177.29 431.47
