sample success SP-Score Modeler SPFN SPFP Compression Compression TC s h:m:s max_rss max_vms max_uss max_pss io_in io_out mean_load cpu_time
OTCace_500_0 1 0.9388704318936877 0.9464166108506363 0.061129568106312315 0.05358338914936367 (naive) 1.0257142857142858 0.8545994065281899 211.8639 0:03:31 7107.79 123469.14 6762.71 6926.13 1.98 6.88 142.06 364.55
cytb_100_1 1 0.7885095753538718 0.795798319327731 0.21149042464612822 0.20420168067226896 (naive) 1.02 0.5543478260869565 208.0388 0:03:28 6538.11 123527.62 6194.07 6306.18 1.99 5.33 168.90 434.16
blmb_20_1 1 0.30182529335071706 0.29322355921469284 0.6981747066492829 0.7067764407853072 (naive) 0.9040697674418605 0.07272727272727272 412.2918 0:06:52 7382.81 123591.52 7037.85 7150.34 1.99 5.48 184.59 832.97
cah_500_1 1 0.8860103626943006 0.8976377952755905 0.11398963730569944 0.10236220472440949 (naive) 1.0465949820788532 0.6863468634686347 235.2750 0:03:55 7642.35 123592.79 7298.27 7386.14 1.98 7.39 152.21 436.71
egf_100_0 1 0.7715167888846005 0.7641437308868502 0.2284832111153995 0.23585626911314983 (naive) 1.0704225352112675 0.22058823529411764 183.6178 0:03:03 6375.23 123590.22 6031.29 6114.45 1.99 5.44 144.70 340.54
tRNA-synt_2b_50_1 1 0.4201474201474201 0.38848920863309355 0.5798525798525799 0.6115107913669064 (naive) 0.8479657387580299 0.11918604651162791 358.8540 0:05:58 7163.22 123523.74 6818.07 6981.73 553.99 5.34 165.07 607.85
hom_1000_3 1 0.948486799742434 0.9430217669654289 0.051513200257566005 0.05697823303457106 (naive) 0.9591836734693877 0.6811594202898551 191.2335 0:03:11 6474.60 110848.20 6131.07 6218.83 229.97 7.22 98.50 173.73
kunitz_100_3 1 0.9489108910891089 0.9519268970997219 0.051089108910891134 0.04807310290027811 (naive) 1.0 0.8 188.3502 0:03:08 6438.15 123526.02 6093.61 6187.17 13.99 5.45 123.64 280.79
kringle_100_2 1 0.8866785079928952 0.8866785079928952 0.11332149200710484 0.11332149200710484 (naive) 1.07 0.6853932584269663 216.0956 0:03:36 6533.28 111058.20 6189.04 6301.52 261.99 5.60 117.47 254.95
subt_500_1 1 0.7811550151975684 0.7951620842416145 0.21884498480243164 0.2048379157583855 (naive) 1.108695652173913 0.3137755102040816 360.6739 0:06:00 8607.87 123656.72 8262.45 8345.97 1.98 8.44 230.62 865.16
ghf10_500_3 1 0.9285473542298618 0.9288604180714768 0.07145264577013821 0.07113958192852321 (naive) 1.0164835164835164 0.8018575851393189 299.8087 0:04:59 8207.09 123658.45 7862.64 8025.90 1.98 7.20 175.46 562.42
annexin_50_0 1 0.9695367040406178 0.9753138965737391 0.03046329595938224 0.024686103426260875 (naive) 1.0154798761609907 0.9182389937106918 268.7382 0:04:28 6519.56 123533.07 6174.20 6284.08 5.99 5.59 172.59 528.98
cytb_20_1 1 0.7293921731890092 0.7442650807136788 0.2706078268109908 0.2557349192863212 (naive) 1.05 0.34782608695652173 316.9134 0:05:16 6553.94 123591.62 6209.61 6373.08 1.99 5.29 169.28 628.15
tms_500_2 1 0.9578705476828802 0.9600767754318618 0.04212945231711984 0.03992322456813824 (naive) 1.011204481792717 0.8596491228070176 270.0071 0:04:30 8114.62 123528.75 7769.16 7852.36 1.98 8.19 154.39 451.45
aat_20_1 1 0.513041945717307 0.5719806130468955 0.486958054282693 0.4280193869531045 (naive) 1.3550420168067228 0.017738359201773836 570.1498 0:09:30 8896.82 113381.89 8865.43 8871.38 461.99 5.05 202.83 1157.41
peroxidase_1000_3 1 0.6954838709677419 0.7705503931379557 0.3045161290322581 0.2294496068620443 (naive) 1.1436031331592689 0.46131805157593125 347.2879 0:05:47 7854.14 123592.83 7532.83 7683.61 1.96 9.99 155.05 579.84
DEATH_20_0 1 0.6976501305483028 0.6904392764857881 0.3023498694516972 0.30956072351421193 (naive) 1.0 0.4032258064516129 332.6192 0:05:32 6566.48 111095.13 6221.38 6306.72 89.99 5.22 162.67 541.93
kringle_200_3 1 0.9413854351687388 0.932441942294159 0.05861456483126115 0.067558057705841 (naive) 1.01 0.797752808988764 174.5559 0:02:54 6446.58 123533.15 6103.07 6266.53 1.99 5.66 137.18 303.74
peroxidase_500_1 1 0.7506451612903225 0.7840296495956873 0.24935483870967745 0.21597035040431267 (naive) 1.052219321148825 0.42406876790830944 269.3267 0:04:29 7844.89 123594.41 7499.64 7582.93 1.98 8.61 161.45 482.73
gpdh_100_1 1 0.9541086275780153 0.9536967080410146 0.04589137242198471 0.046303291958985415 (naive) 1.0027777777777778 0.8743016759776536 257.1611 0:04:17 6955.56 123591.62 6610.78 6715.77 1.99 5.53 148.85 479.22
PDZ_200_2 1 0.9155145929339478 0.9176289453425712 0.08448540706605223 0.08237105465742878 (naive) 1.0 0.7777777777777778 176.5814 0:02:56 6546.42 123533.09 6204.16 6313.97 1.99 5.23 146.30 356.48
tgfb_20_3 1 0.8105485232067511 0.8030936454849499 0.18945147679324892 0.19690635451505012 (naive) 0.9915254237288136 0.38461538461538464 271.5098 0:04:31 6608.71 123660.91 6264.12 6424.71 1.99 5.00 181.74 562.77
myb_DNA-binding_500_1 1 0.9519038076152304 0.9405940594059405 0.04809619238476959 0.05940594059405946 (naive) 1.0 0.8035714285714286 160.9155 0:02:40 6423.75 123526.33 6078.43 6161.89 1.98 6.00 114.70 238.86
msb_1000_1 1 0.8632315521628499 0.8774652440995797 0.13676844783715014 0.12253475590042029 (naive) 1.0126582278481013 0.5862068965517241 190.3179 0:03:10 6793.66 123594.66 6449.06 6533.58 1.96 7.71 130.11 265.69
ldh_500_0 1 0.8667812477144737 0.8598636000870638 0.13321875228552627 0.14013639991293625 (naive) 1.0107816711590296 0.5459459459459459 199.2834 0:03:19 6955.14 123655.30 6610.82 6720.68 1.98 6.49 118.73 282.25
aldosered_200_1 1 0.9186897239773861 0.9339080459770115 0.08131027602261387 0.06609195402298851 (naive) 1.0155440414507773 0.7323076923076923 267.3104 0:04:27 8168.31 123587.79 7823.13 7935.83 1.99 5.94 173.20 511.90
uce_100_3 1 0.9084481175390267 0.9029755385177072 0.09155188246097334 0.09702446148229282 (naive) 0.9782608695652174 0.5421686746987951 246.0170 0:04:06 6864.93 123528.94 6838.80 6845.21 225.99 5.23 129.50 340.06
proteasome_1000_0 1 0.8236750866765725 0.8146738516034217 0.17632491332342748 0.18532614839657835 (naive) 1.0161812297734627 0.3413793103448276 227.7419 0:03:47 7255.74 123663.97 6910.59 7023.93 1.97 8.43 120.49 338.06
kunitz_200_3 1 0.9786138613861386 0.9786138613861386 0.021386138613861405 0.021386138613861405 (naive) 1.0 0.9 163.5236 0:02:43 6433.96 123596.95 6106.67 6212.55 1.99 5.53 106.15 288.60
rub_500_0 1 0.9918367346938776 0.9918367346938776 0.008163265306122436 0.008163265306122436 (naive) 1.0 0.9629629629629629 169.5963 0:02:49 5750.04 110647.24 5407.39 5492.51 5.98 5.75 111.13 193.21
asp_100_1 1 0.8902753179842215 0.8928268679610867 0.10972468201577845 0.10717313203891332 (naive) 1.0210526315789474 0.6417112299465241 329.0641 0:05:29 8573.70 123525.98 8228.45 8338.56 1.99 5.48 187.91 723.05
uce_20_0 1 0.8773186409550046 0.8611086074808473 0.12268135904499544 0.13889139251915272 (naive) 0.9945652173913043 0.3132530120481928 312.7919 0:05:12 6883.22 123655.96 6538.72 6650.24 1.99 5.52 180.98 624.77
cys_20_2 1 0.8174748959098702 0.8195825659914058 0.18252510409012979 0.18041743400859422 (naive) 1.0742049469964665 0.5111940298507462 385.5112 0:06:25 7393.84 123591.52 7049.21 7212.78 1.99 5.48 209.64 890.13
uce_500_3 1 0.9086317722681359 0.9090491502067065 0.09136822773186415 0.09095084979329349 (naive) 1.0326086956521738 0.6204819277108434 203.0687 0:03:23 6845.63 111251.64 6502.80 6632.29 93.98 6.75 122.17 253.62
kringle_20_1 1 0.9293072824156305 0.9172510518934082 0.07069271758436946 0.08274894810659184 (naive) 1.0 0.7415730337078652 269.9648 0:04:29 6510.69 123718.00 6166.08 6276.62 1.99 5.11 168.45 528.54
ace_500_1 1 0.8667644705254735 0.8808620222282462 0.13323552947452655 0.11913797777175383 (naive) 1.055 0.6626297577854672 631.9240 0:10:31 11455.80 123530.33 11121.13 11226.47 1.98 7.89 188.55 1240.19
rhv_500_0 1 0.35260501000095246 0.45423312883435585 0.6473949899990475 0.5457668711656442 (naive) 1.3985042735042734 0.048943270300333706 216.1888 0:03:36 7183.22 123591.65 6837.61 6921.09 1.99 6.26 149.30 372.98
gluts_20_2 1 0.7496842105263158 0.75968 0.25031578947368416 0.24031999999999998 (naive) 1.0340425531914894 0.4248927038626609 366.0564 0:06:06 7325.85 123525.93 6980.62 7144.48 1.99 5.44 187.48 799.86
hr_200_2 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 167.4102 0:02:47 6486.64 123525.96 6142.41 6252.15 1.99 5.46 138.45 283.81
ghf10_500_0 1 0.9052915402763735 0.911744738628649 0.09470845972362651 0.08825526137135098 (naive) 1.0412087912087913 0.7585139318885449 301.9017 0:05:01 8207.23 123592.86 7862.55 7975.92 1.98 7.62 176.18 568.10
ace_200_3 1 0.8224859962656709 0.8330406591922194 0.17751400373432913 0.16695934080778063 (naive) 1.0483333333333333 0.6228373702422145 480.5646 0:08:00 10959.47 115401.39 10614.42 10724.74 997.99 5.93 171.33 805.83
ghf13_100_2 1 0.5658074009482805 0.5597067227343792 0.4341925990517195 0.44029327726562084 (naive) 1.0015974440894568 0.16298811544991512 346.8372 0:05:46 8365.74 123661.04 8021.04 8104.32 1.99 5.79 177.14 700.09
LIM_100_0 1 0.9661290322580646 0.9661290322580646 0.03387096774193543 0.03387096774193543 (naive) 1.0 0.8536585365853658 181.9446 0:03:01 6447.87 123590.15 6104.06 6214.09 1.99 5.32 151.77 361.03
HLH_1000_3 1 0.925686591276252 0.9286871961102107 0.07431340872374803 0.07131280388978933 (naive) 1.0217391304347827 0.8571428571428571 172.4937 0:02:52 6463.37 123599.77 6120.04 6204.91 1.98 7.34 161.27 343.84
tms_50_1 1 0.9540405974722329 0.9525812619502868 0.04595940252776709 0.047418738049713194 (naive) 1.0 0.8385964912280702 431.9932 0:07:11 8095.92 112604.54 8056.70 8063.73 25.99 5.39 181.60 789.59
Rhodanese_20_2 1 0.40238611713665945 0.4103982300884956 0.5976138828633406 0.5896017699115044 (naive) 1.0648148148148149 0.16666666666666666 334.2682 0:05:34 6695.31 123526.05 6349.74 6510.66 1.99 5.39 187.50 683.39
HMG_box_100_3 1 0.9730878186968839 0.9621848739495799 0.026912181303116123 0.037815126050420145 (naive) 1.0 0.8518518518518519 190.7232 0:03:10 6486.43 123599.61 6142.32 6225.39 1.99 5.46 136.21 353.15
proteasome_50_1 1 0.7888901588753 0.7608304243983097 0.2111098411247 0.23916957560169028 (naive) 0.9773462783171522 0.2206896551724138 296.4802 0:04:56 7226.61 123596.86 6881.79 6994.60 1.99 5.35 183.39 637.96
hla_200_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 202.7353 0:03:22 7087.62 123463.76 6744.45 6828.99 1.99 5.91 151.88 386.06
tim_50_0 1 0.97874072733852 0.9781213271856071 0.021259272661479978 0.02187867281439293 (naive) 1.0038461538461538 0.9266409266409267 299.0776 0:04:59 7559.16 123527.70 7215.24 7329.28 1.99 5.38 183.99 656.18
zf-CCHH_200_3 1 0.9464859079557617 0.9411138701667258 0.05351409204423829 0.05888612983327424 (naive) 1.0769230769230769 0.7428571428571429 154.6390 0:02:34 6342.18 123654.03 5998.85 6083.33 1.99 5.71 123.93 277.39
mofe_20_2 1 0.4782151442307692 0.48506552880219445 0.5217848557692308 0.5149344711978056 (naive) 1.0114942528735633 0.17547169811320754 593.9281 0:09:53 9709.87 123532.91 9364.73 9475.85 1.99 5.14 206.94 1283.17
gluts_50_2 1 0.6857894736842105 0.7302583646247828 0.3142105263157895 0.2697416353752172 (naive) 1.2340425531914894 0.23605150214592274 277.6244 0:04:37 6700.85 123596.93 6355.71 6452.62 1.99 5.18 172.56 540.26
Rhodanese_50_3 1 0.5244034707158352 0.5154584221748401 0.47559652928416485 0.48454157782515994 (naive) 0.9861111111111112 0.15104166666666666 250.4124 0:04:10 6656.13 123597.05 6312.27 6419.48 1.99 5.60 157.69 498.85
adh_100_1 1 0.9836241610738256 0.9849462365591398 0.016375838926174446 0.01505376344086018 (naive) 1.0053333333333334 0.9546666666666667 249.6098 0:04:09 6842.89 123468.86 6498.03 6611.29 1.99 5.39 171.71 496.81
oxidored_q6_1000_2 1 0.9077519379844962 0.9323248407643312 0.09224806201550384 0.0676751592356688 (naive) 1.0456140350877192 0.8270676691729323 216.8278 0:03:36 6837.56 123663.69 6493.35 6580.43 1.98 7.77 130.52 353.23
rrm_20_1 1 0.8094036857963702 0.7872818974918212 0.19059631420362977 0.2127181025081788 (naive) 0.9299363057324841 0.23423423423423423 282.4336 0:04:42 6553.76 123591.66 6208.67 6292.15 1.99 5.37 157.90 543.97
HLH_50_3 1 0.9402261712439418 0.941747572815534 0.05977382875605819 0.058252427184465994 (naive) 1.0108695652173914 0.8571428571428571 214.4891 0:03:34 6451.04 123532.84 6106.70 6216.64 1.99 5.47 159.68 398.38
il8_20_0 1 0.8609776773099745 0.8511173184357542 0.13902232269002546 0.14888268156424578 (naive) 0.9753086419753086 0.5454545454545454 265.1816 0:04:25 6486.34 123655.68 6142.19 6305.65 1.99 5.29 173.93 519.51
phc_200_3 1 0.8805843543826579 0.9013989387361312 0.11941564561734208 0.0986010612638688 (naive) 1.0446927374301676 0.6368715083798883 189.9447 0:03:09 6590.31 123527.55 6245.83 6355.95 1.99 5.37 135.65 333.04
rhv_200_2 1 0.17477855033812745 0.35025768276388625 0.8252214496618726 0.6497423172361138 (naive) 2.2457264957264957 0.020022246941045607 231.5172 0:03:51 7147.79 123532.97 6802.56 6887.25 1.99 5.48 149.39 418.10
aadh_50_0 1 0.33119939747693466 0.5331110774359752 0.6688006025230653 0.4668889225640248 (naive) 1.6143911439114391 0.009070294784580499 410.4052 0:06:50 7804.93 123591.54 7459.97 7543.34 1.99 5.22 188.10 866.97
cyclo_1000_1 1 0.8954849498327759 0.9142125480153649 0.10451505016722407 0.08578745198463511 (naive) 1.0246305418719213 0.7513227513227513 228.7500 0:03:48 7062.61 123528.92 6717.49 6881.49 1.96 7.93 124.80 345.89
subt_1000_2 1 0.7873722022658193 0.8057971014492754 0.21262779773418072 0.1942028985507246 (naive) 1.144927536231884 0.31887755102040816 508.8732 0:08:28 8663.54 123527.39 8318.90 8482.37 101.96 9.73 281.85 1458.70
kunitz_1000_0 1 0.9572277227722772 0.9572277227722772 0.04277227722772281 0.04277227722772281 (naive) 1.0 0.8 167.2019 0:02:47 6443.64 123530.52 6101.73 6265.14 1.96 6.55 101.71 241.03
blmb_100_2 1 0.6773142112125163 0.7099419200546635 0.32268578878748366 0.2900580799453365 (naive) 0.9825581395348837 0.3563636363636364 263.5982 0:04:23 7266.74 123527.74 6922.14 7036.10 1.99 5.77 187.30 587.74
proteasome_100_0 1 0.802148817007658 0.7924272648575408 0.19785118299234195 0.20757273514245922 (naive) 1.0679611650485437 0.24482758620689654 246.9497 0:04:06 7155.89 123527.56 6811.35 6925.18 1.99 5.54 169.67 505.41
egf_1000_2 1 0.7576225395600155 0.7463878326996197 0.24237746043998454 0.2536121673003803 (naive) 1.0422535211267605 0.35294117647058826 161.7394 0:02:41 6378.71 123528.76 6034.89 6148.79 1.96 7.02 106.95 231.61
kunitz_200_1 1 0.9429702970297029 0.9429702970297029 0.05702970297029708 0.05702970297029708 (naive) 1.0 0.7333333333333333 165.4821 0:02:45 6448.76 123530.37 6104.04 6189.38 1.99 5.77 117.67 260.89
zf-CCHH_500_2 1 0.9600428112736354 0.9545938275984391 0.039957188726364556 0.04540617240156086 (naive) 1.0769230769230769 0.7714285714285715 149.0662 0:02:29 6364.90 123658.31 6021.18 6131.11 1.98 5.88 131.08 260.52
ltn_50_1 1 0.9410085632730733 0.9374407582938389 0.05899143672692675 0.06255924170616112 (naive) 1.01067615658363 0.758893280632411 296.0066 0:04:56 7544.79 123591.53 7216.81 7369.34 1.99 5.27 187.40 670.19
HMG_box_500_1 1 0.9674220963172805 0.960618846694796 0.03257790368271951 0.039381153305203975 (naive) 1.0 0.8395061728395061 159.9323 0:02:39 6509.82 123592.72 6165.71 6249.05 1.98 6.36 124.66 238.49
GEL_200_0 1 0.7014925373134329 0.6831395348837209 0.29850746268656714 0.3168604651162791 (naive) 0.9733333333333334 0.3972602739726027 176.4042 0:02:56 6536.11 123590.45 6192.36 6302.17 1.99 5.59 153.65 340.78
hom_100_3 1 0.943979394719897 0.93854033290653 0.056020605280103 0.06145966709346995 (naive) 0.9591836734693877 0.6666666666666666 184.8311 0:03:04 6448.68 123591.55 6104.57 6202.93 1.99 5.30 128.98 313.55
hpr_500_1 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 167.1254 0:02:47 6534.36 123530.61 6191.45 6302.22 1.98 6.16 109.34 217.15
gpdh_200_3 1 0.9541086275780153 0.9530794952000863 0.04589137242198471 0.04692050479991372 (naive) 0.9972222222222222 0.8631284916201117 214.9320 0:03:34 6998.12 123597.06 6669.80 6775.80 1.99 5.63 157.65 412.84
mmp_1000_2 1 0.9512400168137873 0.965443686006826 0.04875998318621266 0.03455631399317405 (naive) 1.038888888888889 0.8579881656804734 250.9250 0:04:10 7157.75 123464.78 6812.21 6895.51 1.97 7.74 140.35 405.33
flav_1000_3 1 0.8531375166889186 0.8615730337078652 0.14686248331108143 0.1384269662921348 (naive) 1.0491803278688525 0.6114285714285714 202.8951 0:03:22 6932.81 123535.73 6588.45 6698.20 1.97 8.18 172.78 396.34
ghf13_100_1 1 0.5306011226769851 0.5407987557629284 0.4693988773230149 0.45920124423707165 (naive) 1.0447284345047922 0.19185059422750425 389.1960 0:06:29 8457.91 123522.24 8113.29 8244.66 237.99 5.70 169.14 676.81
aat_200_2 1 0.7895664434261543 0.7919858573954036 0.21043355657384566 0.20801414260459639 (naive) 1.084033613445378 0.4700665188470067 282.7772 0:04:42 9076.36 123468.87 8731.68 8841.49 1.99 6.76 161.43 494.80
tim_200_2 1 0.9825402569205718 0.983608042021373 0.017459743079428214 0.016391957978627025 (naive) 1.0115384615384615 0.9382239382239382 253.0174 0:04:13 7611.61 123593.03 7266.80 7430.52 33.99 5.71 126.17 337.11
sdr_1000_3 1 0.8322017994149141 0.816827391916784 0.16779820058508588 0.183172608083216 (naive) 1.0387811634349031 0.3943217665615142 237.4756 0:03:57 7172.48 123592.82 6827.07 6937.06 1.96 8.20 153.37 402.13
sodfe_20_3 1 0.8607452013549115 0.8541549953314659 0.1392547986450885 0.14584500466853412 (naive) 1.0182648401826484 0.5263157894736842 337.8745 0:05:37 6675.46 123591.59 6330.92 6440.92 1.99 5.13 189.74 721.46
lyase_1_200_3 1 0.731358024691358 0.7355351378197169 0.268641975308642 0.2644648621802831 (naive) 1.00587084148728 0.5487077534791253 277.7804 0:04:37 8316.16 123590.02 7971.34 8075.60 1.99 6.78 169.34 552.41
msb_500_0 1 0.8371501272264631 0.8517799352750809 0.1628498727735369 0.1482200647249191 (naive) 1.0379746835443038 0.5586206896551724 175.2637 0:02:55 6673.32 123530.43 6328.86 6438.65 1.98 6.39 135.12 308.35
aat_200_0 1 0.8252849253906709 0.8226750995549309 0.1747150746093291 0.1773249004450691 (naive) 1.0441176470588236 0.5144124168514412 278.1659 0:04:38 9092.53 123596.99 8751.44 8911.60 1.99 6.93 164.34 553.08
Ald_Xan_dh_2_500_2 1 0.8402177994742771 0.8404545027702132 0.1597822005257229 0.15954549722978684 (naive) 1.0124293785310734 0.6298076923076923 192.1643 0:03:12 6773.66 123592.74 6429.10 6512.53 1.98 6.50 114.68 310.87
msb_50_0 1 0.905852417302799 0.8913928012519562 0.09414758269720103 0.10860719874804381 (naive) 1.0126582278481013 0.6689655172413793 236.6124 0:03:56 6672.35 123532.93 6328.59 6438.47 1.99 5.57 171.88 494.06
gluts_50_3 1 0.8415263157894737 0.8670354102272111 0.15847368421052632 0.1329645897727889 (naive) 1.1319148936170214 0.592274678111588 276.3887 0:04:36 6676.86 123591.73 6333.56 6496.81 1.99 5.24 181.84 601.09
aldosered_1000_1 1 0.8890921183904223 0.9204682389395765 0.11090788160957765 0.07953176106042348 (naive) 1.067357512953368 0.6953846153846154 383.7159 0:06:23 8194.29 123722.56 7849.58 7959.51 1.96 10.87 189.69 769.57
hpr_200_2 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 173.4163 0:02:53 6529.09 123597.22 6184.28 6294.50 1.99 5.67 148.19 330.96
mmp_500_1 1 0.9651113913408995 0.9671440606571188 0.034888608659100484 0.032855939342881224 (naive) 1.011111111111111 0.8816568047337278 216.0881 0:03:36 7167.86 123594.70 6822.46 6935.99 1.98 7.02 142.16 359.20
myb_DNA-binding_50_0 1 0.9599198396793587 0.9485148514851485 0.04008016032064132 0.05148514851485153 (naive) 1.0 0.8214285714285714 208.3165 0:03:28 6410.20 123523.58 6066.34 6229.96 1.99 5.20 174.52 455.03
mofe_100_3 1 0.7958233173076923 0.8055048661800487 0.2041766826923077 0.19449513381995132 (naive) 1.0082101806239738 0.5622641509433962 365.1064 0:06:05 9579.64 123527.65 9234.18 9319.57 1.99 5.60 187.97 793.69
egf_100_2 1 0.7846391354689309 0.7750667174990469 0.21536086453106906 0.22493328250095312 (naive) 1.0422535211267605 0.25 182.6612 0:03:02 6379.21 123591.54 6300.77 6308.00 1.99 5.41 137.81 352.25
tgfb_500_1 1 0.8037974683544303 0.8429203539823009 0.19620253164556967 0.15707964601769908 (naive) 1.0932203389830508 0.3076923076923077 167.9937 0:02:47 6633.95 123533.02 6289.09 6399.79 1.98 5.99 114.55 256.48
ace_100_1 1 0.7167244598559616 0.7161513859275054 0.28327554014403844 0.2838486140724946 (naive) 0.9983333333333333 0.458477508650519 413.8002 0:06:53 11108.87 123654.01 10763.82 10872.64 1.99 5.76 196.19 856.38
ldh_200_2 1 0.8678051634608352 0.8574577251047839 0.13219483653916475 0.1425422748952161 (naive) 0.9919137466307277 0.5513513513513514 217.0161 0:03:37 6948.02 123660.92 6602.27 6685.70 1.99 5.76 148.42 390.83
kunitz_20_0 1 0.8455445544554455 0.8465503568596352 0.15445544554455448 0.1534496431403648 (naive) 0.96875 0.2833333333333333 238.2503 0:03:58 6437.11 123590.07 6093.10 6176.19 1.99 5.27 164.45 473.58
hr_20_1 1 0.9828571428571429 0.9828571428571429 0.017142857142857126 0.017142857142857126 (naive) 1.0 0.9367088607594937 264.1099 0:04:24 6488.89 123590.00 6143.71 6253.87 1.99 5.40 175.45 554.25
annexin_20_3 1 0.9949227840067696 0.9978782092085721 0.005077215993230411 0.0021217907914279355 (naive) 1.0061919504643964 0.9874213836477987 406.6449 0:06:46 6533.43 123526.03 6192.40 6298.99 1.99 5.41 184.51 846.53
lyase_1_100_0 1 0.691604938271605 0.7046540880503145 0.30839506172839504 0.2953459119496855 (naive) 1.0293542074363993 0.4970178926441352 351.1675 0:05:51 8214.36 112724.71 7868.74 7952.22 957.99 5.47 173.81 611.11
sodfe_1000_3 1 0.9066616484757245 0.9020782624976597 0.0933383515242755 0.09792173750234034 (naive) 0.9908675799086758 0.6363636363636364 203.5181 0:03:23 6603.90 111004.03 6261.52 6344.96 5.98 7.02 121.07 251.02
DEATH_1000_1 1 0.7310704960835509 0.7474639615589963 0.2689295039164491 0.2525360384410037 (naive) 1.0628930817610063 0.4435483870967742 187.9224 0:03:07 6664.91 123526.36 6320.15 6483.57 1.97 7.14 130.77 274.22
flav_20_1 1 0.6599910992434357 0.6662174303683738 0.3400089007565643 0.3337825696316262 (naive) 1.0382513661202186 0.22285714285714286 351.6075 0:05:51 6845.15 111300.96 6501.71 6664.87 21.99 5.36 169.89 602.16
Acetyltransf_20_2 1 0.578843302026693 0.5616306954436451 0.421156697973307 0.4383693045563549 (naive) 0.9781659388646288 0.15873015873015872 342.5130 0:05:42 6614.21 123527.52 6581.97 6589.37 1.99 5.09 165.81 611.68
hr_50_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 208.8194 0:03:28 6482.80 123591.53 6138.13 6251.41 1.99 5.12 150.51 387.69
ghf1_50_0 1 0.9012767487861896 0.902169021690217 0.09872325121381043 0.09783097830978305 (naive) 1.0231316725978647 0.7017892644135189 429.8417 0:07:09 10071.77 123590.01 9727.39 9837.53 1.99 5.32 194.93 901.46
zf-CCHH_200_1 1 0.9407777381377096 0.9341126461211477 0.059222261862290404 0.06588735387885225 (naive) 1.0256410256410255 0.7428571428571429 151.7080 0:02:31 6345.41 123591.72 6018.49 6174.64 1.99 5.69 127.71 248.15
tms_100_0 1 0.9697433933358867 0.9649390243902439 0.03025660666411334 0.03506097560975607 (naive) 0.9943977591036415 0.8842105263157894 288.3080 0:04:48 8020.71 123591.54 7675.61 7785.88 1.99 5.22 168.07 559.18
gluts_20_3 1 0.7631052631578947 0.7617421456341285 0.23689473684210527 0.23825785436587155 (naive) 1.0170212765957447 0.4592274678111588 366.7062 0:06:06 7366.01 123528.82 7021.83 7131.64 1.99 5.26 192.43 769.64
cah_20_0 1 0.831174438687392 0.8212457337883959 0.16882556131260795 0.17875426621160406 (naive) 0.982078853046595 0.6199261992619927 416.5644 0:06:56 7714.93 123533.03 7370.00 7455.49 1.99 5.20 193.76 907.25
cyclo_20_0 1 0.7696488294314381 0.7820730671197961 0.2303511705685619 0.21792693288020393 (naive) 1.0394088669950738 0.5502645502645502 337.8919 0:05:37 6949.64 123533.01 6604.39 6715.47 1.99 5.16 182.90 679.35
rvp_50_3 1 0.7368064952638701 0.7313633310946944 0.2631935047361299 0.2686366689053056 (naive) 1.0303030303030303 0.2972972972972973 227.8266 0:03:47 6590.27 123525.93 6245.93 6358.44 1.99 5.30 153.27 415.21
HLH_200_0 1 0.9369951534733441 0.9385113268608414 0.06300484652665594 0.06148867313915862 (naive) 1.0108695652173914 0.8571428571428571 170.3532 0:02:50 6434.73 123596.86 6091.14 6201.79 1.99 5.57 114.02 262.68
msb_20_1 1 0.7706743002544529 0.7684744687599112 0.22932569974554706 0.2315255312400888 (naive) 1.0506329113924051 0.4 309.3023 0:05:09 6705.54 123532.97 6360.60 6445.16 1.99 5.12 182.21 645.21
cryst_100_1 1 0.7925967787510596 0.9181669394435352 0.2074032212489404 0.08183306055646478 (naive) 1.4270833333333333 0.3370165745856354 210.7207 0:03:30 6559.77 123527.59 6215.88 6302.87 1.99 5.52 155.79 388.30
icd_1000_0 1 0.9209840810419682 0.9317715959004392 0.07901591895803184 0.06822840409956077 (naive) 1.0207852193995381 0.7988980716253443 415.9487 0:06:55 9112.20 123530.61 8768.07 8888.21 1.97 10.35 180.69 771.75
Rhodanese_200_3 1 0.6827548806941431 0.6909989023051591 0.31724511930585686 0.30900109769484085 (naive) 1.0694444444444444 0.4010416666666667 213.2268 0:03:33 6668.21 111096.55 6323.70 6419.33 41.99 5.81 124.62 268.85
hpr_500_2 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 161.1160 0:02:41 6576.64 123529.10 6232.49 6395.88 1.98 6.11 115.94 229.57
ghf10_1000_2 1 0.9302325581395349 0.9302325581395349 0.06976744186046513 0.06976744186046513 (naive) 1.0137362637362637 0.7894736842105263 345.6724 0:05:45 8191.17 123534.15 7862.27 8018.12 5.96 9.00 137.06 492.45
HLH_200_3 1 0.9176090468497576 0.9296235679214403 0.08239095315024236 0.0703764320785597 (naive) 1.0108695652173914 0.8571428571428571 172.6933 0:02:52 6428.13 123590.08 6084.34 6198.25 1.99 5.68 166.00 340.10
